item_id,Price,Name,Shopname,commentNum,start_time,end_time
66925783964,1839.00,Apple iPhone 7 Plus 7 plus二手 大陆国行 黑色 128G,拍拍二手官方旗舰店,400+,2020-07-27 16:06:04,2020-07-27 16:06:04
67651914882,2999.00,Apple  iPhone SE 移动联通电信4G 黑色 64G,炜东电商旗舰店,1400+,2020-07-27 16:06:04,2020-07-27 16:06:04
32955495540,4078.00,Apple  iPhoneXS XS   金色 全网通  64G,鹏瑶旗舰店,700+,2020-07-27 16:06:04,2020-07-27 16:06:04
60936171585,11488.00,【白条24期免息】Apple  iPhone 11Pro Max  暗夜绿色 256G 全网通,佳沪电商旗舰店,400+,2020-07-27 16:06:05,2020-07-27 16:06:05
57800388970,4878.00,Apple  iPhone 11  白色 全网通128G,新松联手机旗舰店,3.9万+,2020-07-27 16:06:05,2020-07-27 16:06:05
24013621773,918.00,【二手9成新】Apple iPhone 6s 6s 二手 玫瑰金 64G 全网通,海之博优品二手商品专营店,1.7万+,2020-07-27 16:06:05,2020-07-27 16:06:05
69941475547,5259.00,Apple iPhone 11 (A2223)移动联通电信4G 双卡双待全面屏 白色 128GB【12期免息】,店把头旗舰店,400+,2020-07-27 16:06:06,2020-07-27 16:06:06
67346246903,2859.00,Apple iPhone X x二手 大陆国行 白色 64G,拍拍二手官方旗舰店,1300+,2020-07-27 16:06:06,2020-07-27 16:06:06
58590135433,3599.00,Apple /iPhone8Plus  金色 全网通 128G,冰之凯盛手机旗舰店,600+,2020-07-27 16:06:06,2020-07-27 16:06:06
70385075481,4958.00,Apple  iPhone 11（A2223）全网通4G 双卡双待 紫色 128G（享90天碎屏保障）,京东之家官方旗舰店,1200+,2020-07-27 16:06:07,2020-07-27 16:06:07
56835037249,4558.00,Apple  iPhone 11 移动联通电信4G 双卡双待 黑色 全网通 (64GB),淘金手机旗舰店,1.2万+,2020-07-27 16:06:07,2020-07-27 16:06:07
71183223028,4939.00,Apple  iPhone 11  红色 128G 官方标配,千机网旗舰店,500+,2020-07-27 16:06:08,2020-07-27 16:06:08
56740598251,8688.00,Apple  iphone 11 pro max   银色 全网通256G,炜东电商旗舰店,4900+,2020-07-27 16:06:08,2020-07-27 16:06:08
56739487080,4868.00,Apple  iPhone 11  白色 全网通128G,炜东电商旗舰店,2.6万+,2020-07-27 16:06:08,2020-07-27 16:06:08
